2021-07-22 15:35:39 startup archives install
2021-10-26 02:58:43 status installed libgdbm3:amd64 1.8.3-13.1
2021-10-26 02:58:43 status triggers-pending libc-bin:amd64 2.23-0ubuntu11.3
2021-10-26 02:58:43 configure sgml-base:all 1.26+nmu4ubuntu1 <none>
2021-10-26 02:58:43 status unpacked sgml-base:all 1.26+nmu4ubuntu1
2021-10-26 02:58:43 status half-configured sgml-base:all 1.26+nmu4ubuntu1
2021-10-26 02:58:43 status installed sgml-base:all 1.26+nmu4ubuntu1
2021-10-26 02:58:43 configure perl-modules-5.22:all 5.22.1-9ubuntu0.9 <none>
2021-10-26 02:58:43 status unpacked perl-modules-5.22:all 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 status half-configured perl-modules-5.22:all 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 status installed perl-modules-5.22:all 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 configure libperl5.22:amd64 5.22.1-9ubuntu0.9 <none>
2021-10-26 02:58:43 status unpacked libperl5.22:amd64 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 status half-configured libperl5.22:amd64 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 status installed libperl5.22:amd64 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 configure perl:amd64 5.22.1-9ubuntu0.9 <none>
2021-10-26 02:58:43 status unpacked perl:amd64 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 status unpacked perl:amd64 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 status half-configured perl:amd64 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 status installed perl:amd64 5.22.1-9ubuntu0.9
2021-10-26 02:58:43 configure libapr1:amd64 1.5.2-3 <none>
2021-10-26 02:58:43 status unpacked libapr1:amd64 1.5.2-3
2021-10-26 02:58:43 status half-configured libapr1:amd64 1.5.2-3
2021-10-26 02:58:43 status installed libapr1:amd64 1.5.2-3
2021-10-26 02:58:43 configure libaprutil1:amd64 1.5.4-1build1 <none>
2021-10-26 02:58:43 status unpacked libaprutil1:amd64 1.5.4-1build1
2021-10-26 02:58:43 status half-configured libaprutil1:amd64 1.5.4-1build1
2021-10-26 02:58:43 status installed libaprutil1:amd64 1.5.4-1build1
2021-10-26 02:58:43 configure libaprutil1-dbd-sqlite3:amd64 1.5.4-1build1 <none>
2021-10-26 02:58:43 status unpacked libaprutil1-dbd-sqlite3:amd64 1.5.4-1build1
2021-10-26 02:58:43 status half-configured libaprutil1-dbd-sqlite3:amd64 1.5.4-1build1
2021-10-26 02:58:43 status installed libaprutil1-dbd-sqlite3:amd64 1.5.4-1build1
2021-10-26 02:58:43 configure libaprutil1-ldap:amd64 1.5.4-1build1 <none>
2021-10-26 02:58:43 status unpacked libaprutil1-ldap:amd64 1.5.4-1build1
2021-10-26 02:58:43 status half-configured libaprutil1-ldap:amd64 1.5.4-1build1
2021-10-26 02:58:43 status installed libaprutil1-ldap:amd64 1.5.4-1build1
2021-10-26 02:58:43 configure liblua5.1-0:amd64 5.1.5-8ubuntu1 <none>
2021-10-26 02:58:43 status unpacked liblua5.1-0:amd64 5.1.5-8ubuntu1
2021-10-26 02:58:43 status half-configured liblua5.1-0:amd64 5.1.5-8ubuntu1
2021-10-26 02:58:43 status installed liblua5.1-0:amd64 5.1.5-8ubuntu1
2021-10-26 02:58:43 configure libicu55:amd64 55.1-7ubuntu0.5 <none>
2021-10-26 02:58:43 status unpacked libicu55:amd64 55.1-7ubuntu0.5
2021-10-26 02:58:43 status half-configured libicu55:amd64 55.1-7ubuntu0.5
2021-10-26 02:58:43 status installed libicu55:amd64 55.1-7ubuntu0.5
2021-10-26 02:58:43 configure libxml2:amd64 2.9.3+dfsg1-1ubuntu0.7 <none>
2021-10-26 02:58:43 status unpacked libxml2:amd64 2.9.3+dfsg1-1ubuntu0.7
2021-10-26 02:58:43 status half-configured libxml2:amd64 2.9.3+dfsg1-1ubuntu0.7
2021-10-26 02:58:43 status installed libxml2:amd64 2.9.3+dfsg1-1ubuntu0.7
2021-10-26 02:58:43 configure apache2-bin:amd64 2.4.18-2ubuntu3.17 <none>
2021-10-26 02:58:43 status unpacked apache2-bin:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status half-configured apache2-bin:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status installed apache2-bin:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 configure apache2-utils:amd64 2.4.18-2ubuntu3.17 <none>
2021-10-26 02:58:43 status unpacked apache2-utils:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status half-configured apache2-utils:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status installed apache2-utils:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 configure apache2-data:all 2.4.18-2ubuntu3.17 <none>
2021-10-26 02:58:43 status unpacked apache2-data:all 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status half-configured apache2-data:all 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status installed apache2-data:all 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 configure apache2:amd64 2.4.18-2ubuntu3.17 <none>
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status triggers-pending systemd:amd64 229-4ubuntu21.31
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status unpacked apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:43 status half-configured apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:44 status installed apache2:amd64 2.4.18-2ubuntu3.17
2021-10-26 02:58:44 configure openssl:amd64 1.0.2g-1ubuntu4.20 <none>
2021-10-26 02:58:44 status unpacked openssl:amd64 1.0.2g-1ubuntu4.20
2021-10-26 02:58:44 status unpacked openssl:amd64 1.0.2g-1ubuntu4.20
2021-10-26 02:58:44 status half-configured openssl:amd64 1.0.2g-1ubuntu4.20
2021-10-26 02:58:44 status installed openssl:amd64 1.0.2g-1ubuntu4.20
2021-10-26 02:58:44 configure xml-core:all 0.13+nmu2 <none>
2021-10-26 02:58:44 status unpacked xml-core:all 0.13+nmu2
2021-10-26 02:58:44 status triggers-pending sgml-base:all 1.26+nmu4ubuntu1
2021-10-26 02:58:44 status unpacked xml-core:all 0.13+nmu2
2021-10-26 02:58:44 status unpacked xml-core:all 0.13+nmu2
2021-10-26 02:58:44 status half-configured xml-core:all 0.13+nmu2
2021-10-26 02:58:44 status triggers-awaited xml-core:all 0.13+nmu2
2021-10-26 02:58:44 configure rename:all 0.20-4 <none>
2021-10-26 02:58:44 status unpacked rename:all 0.20-4
2021-10-26 02:58:44 status half-configured rename:all 0.20-4
2021-10-26 02:58:44 status installed rename:all 0.20-4
2021-10-26 02:58:44 configure ssl-cert:all 1.0.37 <none>
2021-10-26 02:58:44 status unpacked ssl-cert:all 1.0.37
2021-10-26 02:58:44 status half-configured ssl-cert:all 1.0.37
2021-10-26 02:58:45 status installed ssl-cert:all 1.0.37
2021-10-26 02:58:45 trigproc libc-bin:amd64 2.23-0ubuntu11.3 <none>
2021-10-26 02:58:45 status half-configured libc-bin:amd64 2.23-0ubuntu11.3
2021-10-26 02:58:45 status installed libc-bin:amd64 2.23-0ubuntu11.3
2021-10-26 02:58:45 trigproc systemd:amd64 229-4ubuntu21.31 <none>
2021-10-26 02:58:45 status half-configured systemd:amd64 229-4ubuntu21.31
2021-10-26 02:58:45 status installed systemd:amd64 229-4ubuntu21.31
2021-10-26 02:58:45 trigproc sgml-base:all 1.26+nmu4ubuntu1 <none>
2021-10-26 02:58:45 status half-configured sgml-base:all 1.26+nmu4ubuntu1
2021-10-26 02:58:45 status installed xml-core:all 0.13+nmu2
2021-10-26 02:58:45 status installed sgml-base:all 1.26+nmu4ubuntu1
2021-10-26 02:58:45 startup packages configure
2021-10-26 02:59:07 startup archives unpack
2021-10-26 02:59:07 install tzdata:all <none> 2021a-0ubuntu0.16.04
2021-10-26 02:59:07 status half-installed tzdata:all 2021a-0ubuntu0.16.04
2021-10-26 02:59:08 status unpacked tzdata:all 2021a-0ubuntu0.16.04
2021-10-26 02:59:08 status unpacked tzdata:all 2021a-0ubuntu0.16.04
2021-10-26 02:59:08 install libmagic1:amd64 <none> 1:5.25-2ubuntu1.4
2021-10-26 02:59:08 status triggers-pending libc-bin:amd64 2.23-0ubuntu11.3
2021-10-26 02:59:08 status half-installed libmagic1:amd64 1:5.25-2ubuntu1.4
2021-10-26 02:59:08 status unpacked libmagic1:amd64 1:5.25-2ubuntu1.4
2021-10-26 02:59:08 status unpacked libmagic1:amd64 1:5.25-2ubuntu1.4
2021-10-26 02:59:08 install psmisc:amd64 <none> 22.21-2.1ubuntu0.1
2021-10-26 02:59:08 status half-installed psmisc:amd64 22.21-2.1ubuntu0.1
2021-10-26 02:59:08 status unpacked psmisc:amd64 22.21-2.1ubuntu0.1
2021-10-26 02:59:08 status unpacked psmisc:amd64 22.21-2.1ubuntu0.1
2021-10-26 02:59:08 install php-common:all <none> 1:35ubuntu6.1
2021-10-26 02:59:08 status half-installed php-common:all 1:35ubuntu6.1
2021-10-26 02:59:08 status unpacked php-common:all 1:35ubuntu6.1
2021-10-26 02:59:08 status unpacked php-common:all 1:35ubuntu6.1
2021-10-26 02:59:08 install php7.0-common:amd64 <none> 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status half-installed php7.0-common:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status unpacked php7.0-common:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status unpacked php7.0-common:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 install php7.0-json:amd64 <none> 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status half-installed php7.0-json:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status unpacked php7.0-json:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status unpacked php7.0-json:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 install php7.0-opcache:amd64 <none> 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status half-installed php7.0-opcache:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status unpacked php7.0-opcache:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status unpacked php7.0-opcache:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 install php7.0-readline:amd64 <none> 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status half-installed php7.0-readline:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status unpacked php7.0-readline:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status unpacked php7.0-readline:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 install php7.0-cli:amd64 <none> 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status half-installed php7.0-cli:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status unpacked php7.0-cli:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status unpacked php7.0-cli:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 install php7.0-fpm:amd64 <none> 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:09 status half-installed php7.0-fpm:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status triggers-pending systemd:amd64 229-4ubuntu21.31
2021-10-26 02:59:08 status unpacked php7.0-fpm:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status unpacked php7.0-fpm:amd64 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 install php7.0:all <none> 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status half-installed php7.0:all 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status unpacked php7.0:all 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 status unpacked php7.0:all 7.0.33-0ubuntu0.16.04.16
2021-10-26 02:59:08 install php:all <none> 1:7.0+35ubuntu6.1
2021-10-26 02:59:08 status half-installed php:all 1:7.0+35ubuntu6.1
2021-10-26 02:59:08 status unpacked php:all 1:7.0+35ubuntu6.1
2021-10-26 02:59:08 status unpacked php:all 1:7.0+35ubuntu6.1
2021-10-26 02:59:08 trigproc libc-bin:amd64 2.23-0ubuntu11.3 <none>
2021-10-26 02:59:08 status half-configured libc-bin:amd64 2.23-0ubuntu11.3
2021-10-26 02:59:08 status installed libc-bin:amd64 2.23-0ubuntu11.3
2021-10-26 02:59:08 trigproc systemd:amd64 229-4ubuntu21.31 <none>
2021-10-26 02:59:08 status half-configured systemd:amd64 229-4ubuntu21.31
2021-10-26 02:59:08 status installed systemd:amd64 229-4ubuntu21.31
2021-10-26 02:59:08 startup packages configure
2021-10-26 02:59:08 configure tzdata:all 2021a-0ubuntu0.16.04 <none>
2021-10-26 02:59:08 status unpacked tzdata:all 2021a-0ubuntu0.16.04
2021-10-26 02:59:08 status half-configured tzdata:all 2021a-0ubuntu0.16.04
2021-10-26 02:59:09 status installed tzdata:all 2021a-0ubuntu0.16.04
2021-10-26 02:59:09 configure libmagic1:amd64 1:5.25-2ubuntu1.4 <none>
2021-10-26 02:59:09 status triggers-pending libc-bin:amd64 2.23-0ubuntu11.3
2021-10-26 02:59:09 status unpacked libmagic1:amd64 1:5.25-2ubuntu1.4
2021-10-26 02:59:09 status unpacked libmagic1:amd64 1:5.25-2ubuntu1.4
